"votes","seats"
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.464,0.127
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.466,0.151
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
0.468,0.265
